process_type,case_id,metric_name,metric_value,metric_unit
billing,BILL-0155,cycle_time_days,33,days
billing,BILL-0155,amount,1751778,JPY
billing,BILL-0156,cycle_time_days,32,days
billing,BILL-0156,amount,1254230,JPY
billing,BILL-0157,cycle_time_days,41,days
billing,BILL-0157,amount,4673678,JPY
billing,BILL-0158,cycle_time_days,38,days
billing,BILL-0158,amount,3132573,JPY
billing,BILL-0159,cycle_time_days,15,days
billing,BILL-0159,amount,1668850,JPY
billing,BILL-0160,cycle_time_days,14,days
billing,BILL-0160,amount,3877105,JPY
billing,BILL-0161,cycle_time_days,55,days
billing,BILL-0161,amount,3589117,JPY
billing,BILL-0162,cycle_time_days,50,days
billing,BILL-0162,amount,2071792,JPY
billing,BILL-0163,cycle_time_days,45,days
billing,BILL-0163,amount,2100002,JPY
billing,BILL-0164,cycle_time_days,61,days
billing,BILL-0164,amount,4075786,JPY
billing,BILL-0165,cycle_time_days,42,days
billing,BILL-0165,amount,4451199,JPY
billing,BILL-0166,cycle_time_days,61,days
billing,BILL-0166,amount,478995,JPY
billing,BILL-0167,cycle_time_days,23,days
billing,BILL-0167,amount,1487236,JPY
billing,BILL-0168,cycle_time_days,56,days
billing,BILL-0168,amount,2960123,JPY
billing,BILL-0169,cycle_time_days,42,days
billing,BILL-0169,amount,4557670,JPY
billing,BILL-0170,cycle_time_days,40,days
billing,BILL-0170,amount,15733,JPY
billing,BILL-0171,cycle_time_days,58,days
billing,BILL-0171,amount,1198268,JPY
billing,BILL-0172,cycle_time_days,48,days
billing,BILL-0172,amount,857519,JPY
billing,BILL-0173,cycle_time_days,42,days
billing,BILL-0173,amount,2671566,JPY
billing,BILL-0174,cycle_time_days,49,days
billing,BILL-0174,amount,1480956,JPY
billing,BILL-0175,cycle_time_days,47,days
billing,BILL-0175,amount,3294990,JPY
billing,BILL-0176,cycle_time_days,48,days
billing,BILL-0176,amount,883339,JPY
billing,BILL-0177,cycle_time_days,16,days
billing,BILL-0177,amount,2826470,JPY
billing,BILL-0178,cycle_time_days,58,days
billing,BILL-0178,amount,20747,JPY
billing,BILL-0179,cycle_time_days,36,days
billing,BILL-0179,amount,2956340,JPY
billing,BILL-0180,cycle_time_days,26,days
billing,BILL-0180,amount,1374461,JPY
employee-onboarding,ON-0001,time_to_hire_days,41,days
employee-onboarding,ON-0001,satisfaction_score,4.5,score
employee-onboarding,ON-0004,time_to_hire_days,40,days
employee-onboarding,ON-0004,satisfaction_score,3.5,score
employee-onboarding,ON-0008,time_to_hire_days,48,days
employee-onboarding,ON-0008,satisfaction_score,3.4,score
employee-onboarding,ON-0009,time_to_hire_days,34,days
employee-onboarding,ON-0009,satisfaction_score,3.7,score
employee-onboarding,ON-0012,time_to_hire_days,36,days
employee-onboarding,ON-0012,satisfaction_score,3.3,score
employee-onboarding,ON-0013,time_to_hire_days,44,days
employee-onboarding,ON-0013,satisfaction_score,4.8,score
employee-onboarding,ON-0016,time_to_hire_days,37,days
employee-onboarding,ON-0016,satisfaction_score,4.6,score
employee-onboarding,ON-0019,time_to_hire_days,51,days
employee-onboarding,ON-0019,satisfaction_score,3.5,score
employee-onboarding,ON-0030,time_to_hire_days,38,days
employee-onboarding,ON-0030,satisfaction_score,3.1,score
employee-onboarding,ON-0033,time_to_hire_days,37,days
employee-onboarding,ON-0033,satisfaction_score,4.2,score
employee-onboarding,ON-0039,time_to_hire_days,47,days
employee-onboarding,ON-0039,satisfaction_score,3.6,score
employee-onboarding,ON-0040,time_to_hire_days,40,days
employee-onboarding,ON-0040,satisfaction_score,4.5,score
employee-onboarding,ON-0048,time_to_hire_days,47,days
employee-onboarding,ON-0048,satisfaction_score,4.7,score
employee-onboarding,ON-0052,time_to_hire_days,46,days
employee-onboarding,ON-0052,satisfaction_score,3.8,score
employee-onboarding,ON-0054,time_to_hire_days,45,days
employee-onboarding,ON-0054,satisfaction_score,4.2,score
employee-onboarding,ON-0055,time_to_hire_days,49,days
employee-onboarding,ON-0055,satisfaction_score,5.0,score
employee-onboarding,ON-0056,time_to_hire_days,39,days
employee-onboarding,ON-0056,satisfaction_score,3.0,score
employee-onboarding,ON-0059,time_to_hire_days,48,days
employee-onboarding,ON-0059,satisfaction_score,3.3,score
employee-onboarding,ON-0060,time_to_hire_days,42,days
employee-onboarding,ON-0060,satisfaction_score,4.0,score
invoice-approval,INV-0001,processing_days,21,days
invoice-approval,INV-0001,amount,427939,JPY
invoice-approval,INV-0002,processing_days,16,days
invoice-approval,INV-0002,amount,496793,JPY
invoice-approval,INV-0003,processing_days,30,days
invoice-approval,INV-0003,amount,1078123,JPY
invoice-approval,INV-0004,processing_days,21,days
invoice-approval,INV-0004,amount,110025,JPY
invoice-approval,INV-0005,processing_days,9,days
invoice-approval,INV-0005,amount,1790192,JPY
invoice-approval,INV-0006,processing_days,15,days
invoice-approval,INV-0006,amount,1847296,JPY
invoice-approval,INV-0007,processing_days,28,days
invoice-approval,INV-0007,amount,1788987,JPY
invoice-approval,INV-0008,processing_days,23,days
invoice-approval,INV-0008,amount,1687471,JPY
invoice-approval,INV-0009,processing_days,28,days
invoice-approval,INV-0009,amount,1875162,JPY
invoice-approval,INV-0010,processing_days,6,days
invoice-approval,INV-0010,amount,1482586,JPY
invoice-approval,INV-0011,processing_days,23,days
invoice-approval,INV-0011,amount,1102026,JPY
invoice-approval,INV-0012,processing_days,18,days
invoice-approval,INV-0012,amount,316750,JPY
invoice-approval,INV-0013,processing_days,11,days
invoice-approval,INV-0013,amount,162003,JPY
invoice-approval,INV-0014,processing_days,13,days
invoice-approval,INV-0014,amount,170319,JPY
invoice-approval,INV-0015,processing_days,29,days
invoice-approval,INV-0015,amount,1375222,JPY
invoice-approval,INV-0016,processing_days,28,days
invoice-approval,INV-0016,amount,1184296,JPY
invoice-approval,INV-0017,processing_days,17,days
invoice-approval,INV-0017,amount,1179721,JPY
invoice-approval,INV-0018,processing_days,6,days
invoice-approval,INV-0018,amount,720877,JPY
invoice-approval,INV-0019,processing_days,9,days
invoice-approval,INV-0019,amount,1728520,JPY
invoice-approval,INV-0020,processing_days,31,days
invoice-approval,INV-0020,amount,404672,JPY
invoice-approval,INV-0021,processing_days,21,days
invoice-approval,INV-0021,amount,964211,JPY
invoice-approval,INV-0022,processing_days,24,days
invoice-approval,INV-0022,amount,1017781,JPY
invoice-approval,INV-0023,processing_days,24,days
invoice-approval,INV-0023,amount,883003,JPY
invoice-approval,INV-0024,processing_days,10,days
invoice-approval,INV-0024,amount,870589,JPY
invoice-approval,INV-0025,processing_days,24,days
invoice-approval,INV-0025,amount,1331623,JPY
invoice-approval,INV-0026,processing_days,27,days
invoice-approval,INV-0026,amount,377900,JPY
invoice-approval,INV-0027,processing_days,28,days
invoice-approval,INV-0027,amount,1494237,JPY
invoice-approval,INV-0028,processing_days,9,days
invoice-approval,INV-0028,amount,57999,JPY
invoice-approval,INV-0029,processing_days,14,days
invoice-approval,INV-0029,amount,312082,JPY
invoice-approval,INV-0030,processing_days,26,days
invoice-approval,INV-0030,amount,1818704,JPY
invoice-approval,INV-0031,processing_days,28,days
invoice-approval,INV-0031,amount,103523,JPY
invoice-approval,INV-0032,processing_days,15,days
invoice-approval,INV-0032,amount,430904,JPY
invoice-approval,INV-0033,processing_days,29,days
invoice-approval,INV-0033,amount,1270394,JPY
invoice-approval,INV-0034,processing_days,21,days
invoice-approval,INV-0034,amount,255303,JPY
invoice-approval,INV-0035,processing_days,21,days
invoice-approval,INV-0035,amount,1493326,JPY
invoice-approval,INV-0036,processing_days,16,days
invoice-approval,INV-0036,amount,1033759,JPY
invoice-approval,INV-0037,processing_days,32,days
invoice-approval,INV-0037,amount,1064356,JPY
invoice-approval,INV-0038,processing_days,17,days
invoice-approval,INV-0038,amount,620670,JPY
invoice-approval,INV-0039,processing_days,18,days
invoice-approval,INV-0039,amount,939631,JPY
invoice-approval,INV-0040,processing_days,24,days
invoice-approval,INV-0040,amount,543109,JPY
invoice-approval,INV-0041,processing_days,21,days
invoice-approval,INV-0041,amount,96963,JPY
invoice-approval,INV-0042,processing_days,18,days
invoice-approval,INV-0042,amount,1410794,JPY
invoice-approval,INV-0043,processing_days,30,days
invoice-approval,INV-0043,amount,1630726,JPY
invoice-approval,INV-0044,processing_days,9,days
invoice-approval,INV-0044,amount,158612,JPY
invoice-approval,INV-0045,processing_days,21,days
invoice-approval,INV-0045,amount,1326661,JPY
invoice-approval,INV-0046,processing_days,31,days
invoice-approval,INV-0046,amount,1569372,JPY
invoice-approval,INV-0047,processing_days,25,days
invoice-approval,INV-0047,amount,186414,JPY
invoice-approval,INV-0048,processing_days,18,days
invoice-approval,INV-0048,amount,1675948,JPY
invoice-approval,INV-0049,processing_days,18,days
invoice-approval,INV-0049,amount,1996172,JPY
invoice-approval,INV-0050,processing_days,18,days
invoice-approval,INV-0050,amount,1574291,JPY
invoice-approval,INV-0051,processing_days,18,days
invoice-approval,INV-0051,amount,1412142,JPY
invoice-approval,INV-0052,processing_days,28,days
invoice-approval,INV-0052,amount,146269,JPY
invoice-approval,INV-0053,processing_days,9,days
invoice-approval,INV-0053,amount,602975,JPY
invoice-approval,INV-0054,processing_days,11,days
invoice-approval,INV-0054,amount,1191048,JPY
invoice-approval,INV-0055,processing_days,17,days
invoice-approval,INV-0055,amount,1766838,JPY
invoice-approval,INV-0056,processing_days,23,days
invoice-approval,INV-0056,amount,233238,JPY
invoice-approval,INV-0057,processing_days,30,days
invoice-approval,INV-0057,amount,1863780,JPY
invoice-approval,INV-0058,processing_days,17,days
invoice-approval,INV-0058,amount,1618129,JPY
invoice-approval,INV-0059,processing_days,10,days
invoice-approval,INV-0059,amount,772177,JPY
invoice-approval,INV-0060,processing_days,19,days
invoice-approval,INV-0060,amount,768081,JPY
invoice-approval,INV-0061,processing_days,11,days
invoice-approval,INV-0061,amount,940792,JPY
invoice-approval,INV-0062,processing_days,18,days
invoice-approval,INV-0062,amount,89766,JPY
invoice-approval,INV-0063,processing_days,10,days
invoice-approval,INV-0063,amount,88686,JPY
invoice-approval,INV-0064,processing_days,24,days
invoice-approval,INV-0064,amount,1200712,JPY
invoice-approval,INV-0065,processing_days,13,days
invoice-approval,INV-0065,amount,1087910,JPY
invoice-approval,INV-0066,processing_days,11,days
invoice-approval,INV-0066,amount,927534,JPY
invoice-approval,INV-0067,processing_days,9,days
invoice-approval,INV-0067,amount,1391447,JPY
invoice-approval,INV-0068,processing_days,26,days
invoice-approval,INV-0068,amount,1752693,JPY
invoice-approval,INV-0069,processing_days,24,days
invoice-approval,INV-0069,amount,312998,JPY
invoice-approval,INV-0070,processing_days,30,days
invoice-approval,INV-0070,amount,1531672,JPY
invoice-approval,INV-0071,processing_days,19,days
invoice-approval,INV-0071,amount,1265050,JPY
invoice-approval,INV-0072,processing_days,20,days
invoice-approval,INV-0072,amount,1256021,JPY
invoice-approval,INV-0073,processing_days,31,days
invoice-approval,INV-0073,amount,206952,JPY
invoice-approval,INV-0074,processing_days,21,days
invoice-approval,INV-0074,amount,1387846,JPY
invoice-approval,INV-0075,processing_days,18,days
invoice-approval,INV-0075,amount,1839639,JPY
invoice-approval,INV-0076,processing_days,32,days
invoice-approval,INV-0076,amount,1559815,JPY
invoice-approval,INV-0077,processing_days,26,days
invoice-approval,INV-0077,amount,1843712,JPY
invoice-approval,INV-0078,processing_days,6,days
invoice-approval,INV-0078,amount,791494,JPY
invoice-approval,INV-0079,processing_days,25,days
invoice-approval,INV-0079,amount,1189199,JPY
invoice-approval,INV-0080,processing_days,12,days
invoice-approval,INV-0080,amount,781392,JPY
invoice-approval,INV-0081,processing_days,28,days
invoice-approval,INV-0081,amount,254740,JPY
invoice-approval,INV-0082,processing_days,23,days
invoice-approval,INV-0082,amount,1292704,JPY
invoice-approval,INV-0083,processing_days,22,days
invoice-approval,INV-0083,amount,1946672,JPY
invoice-approval,INV-0084,processing_days,31,days
invoice-approval,INV-0084,amount,1097627,JPY
invoice-approval,INV-0085,processing_days,27,days
invoice-approval,INV-0085,amount,1956941,JPY
invoice-approval,INV-0086,processing_days,7,days
invoice-approval,INV-0086,amount,759429,JPY
invoice-approval,INV-0087,processing_days,18,days
invoice-approval,INV-0087,amount,1234099,JPY
invoice-approval,INV-0088,processing_days,20,days
invoice-approval,INV-0088,amount,479576,JPY
invoice-approval,INV-0089,processing_days,8,days
invoice-approval,INV-0089,amount,1060222,JPY
invoice-approval,INV-0090,processing_days,29,days
invoice-approval,INV-0090,amount,933553,JPY
invoice-approval,INV-0091,processing_days,24,days
invoice-approval,INV-0091,amount,1812793,JPY
invoice-approval,INV-0092,processing_days,31,days
invoice-approval,INV-0092,amount,667135,JPY
invoice-approval,INV-0093,processing_days,29,days
invoice-approval,INV-0093,amount,1726918,JPY
invoice-approval,INV-0094,processing_days,30,days
invoice-approval,INV-0094,amount,1437579,JPY
invoice-approval,INV-0095,processing_days,13,days
invoice-approval,INV-0095,amount,1758921,JPY
invoice-approval,INV-0096,processing_days,28,days
invoice-approval,INV-0096,amount,93632,JPY
invoice-approval,INV-0097,processing_days,12,days
invoice-approval,INV-0097,amount,1607774,JPY
invoice-approval,INV-0098,processing_days,23,days
invoice-approval,INV-0098,amount,830684,JPY
invoice-approval,INV-0099,processing_days,13,days
invoice-approval,INV-0099,amount,800718,JPY
invoice-approval,INV-0100,processing_days,25,days
invoice-approval,INV-0100,amount,724525,JPY
invoice-approval,INV-0101,processing_days,20,days
invoice-approval,INV-0101,amount,382255,JPY
invoice-approval,INV-0102,processing_days,19,days
invoice-approval,INV-0102,amount,416174,JPY
invoice-approval,INV-0103,processing_days,25,days
invoice-approval,INV-0103,amount,1089242,JPY
invoice-approval,INV-0104,processing_days,28,days
invoice-approval,INV-0104,amount,347552,JPY
invoice-approval,INV-0105,processing_days,35,days
invoice-approval,INV-0105,amount,545467,JPY
invoice-approval,INV-0106,processing_days,26,days
invoice-approval,INV-0106,amount,1134186,JPY
invoice-approval,INV-0107,processing_days,25,days
invoice-approval,INV-0107,amount,605883,JPY
invoice-approval,INV-0108,processing_days,18,days
invoice-approval,INV-0108,amount,1785273,JPY
invoice-approval,INV-0109,processing_days,19,days
invoice-approval,INV-0109,amount,573848,JPY
invoice-approval,INV-0110,processing_days,29,days
invoice-approval,INV-0110,amount,497048,JPY
invoice-approval,INV-0111,processing_days,20,days
invoice-approval,INV-0111,amount,1155148,JPY
invoice-approval,INV-0112,processing_days,20,days
invoice-approval,INV-0112,amount,653797,JPY
invoice-approval,INV-0113,processing_days,17,days
invoice-approval,INV-0113,amount,1817445,JPY
invoice-approval,INV-0114,processing_days,12,days
invoice-approval,INV-0114,amount,1244062,JPY
invoice-approval,INV-0115,processing_days,18,days
invoice-approval,INV-0115,amount,1015096,JPY
invoice-approval,INV-0116,processing_days,21,days
invoice-approval,INV-0116,amount,1714975,JPY
invoice-approval,INV-0117,processing_days,7,days
invoice-approval,INV-0117,amount,1611144,JPY
invoice-approval,INV-0118,processing_days,18,days
invoice-approval,INV-0118,amount,529070,JPY
invoice-approval,INV-0119,processing_days,22,days
invoice-approval,INV-0119,amount,1608353,JPY
invoice-approval,INV-0120,processing_days,8,days
invoice-approval,INV-0120,amount,387535,JPY
invoice-approval,INV-0121,processing_days,7,days
invoice-approval,INV-0121,amount,324080,JPY
invoice-approval,INV-0122,processing_days,13,days
invoice-approval,INV-0122,amount,194156,JPY
invoice-approval,INV-0123,processing_days,28,days
invoice-approval,INV-0123,amount,1664737,JPY
invoice-approval,INV-0124,processing_days,17,days
invoice-approval,INV-0124,amount,1718898,JPY
invoice-approval,INV-0125,processing_days,8,days
invoice-approval,INV-0125,amount,422710,JPY
invoice-approval,INV-0126,processing_days,16,days
invoice-approval,INV-0126,amount,337632,JPY
invoice-approval,INV-0127,processing_days,31,days
invoice-approval,INV-0127,amount,461735,JPY
invoice-approval,INV-0128,processing_days,13,days
invoice-approval,INV-0128,amount,23727,JPY
invoice-approval,INV-0129,processing_days,22,days
invoice-approval,INV-0129,amount,196682,JPY
invoice-approval,INV-0130,processing_days,28,days
invoice-approval,INV-0130,amount,1129814,JPY
invoice-approval,INV-0131,processing_days,21,days
invoice-approval,INV-0131,amount,1542608,JPY
invoice-approval,INV-0132,processing_days,23,days
invoice-approval,INV-0132,amount,623061,JPY
invoice-approval,INV-0133,processing_days,25,days
invoice-approval,INV-0133,amount,1922790,JPY
invoice-approval,INV-0134,processing_days,30,days
invoice-approval,INV-0134,amount,1343037,JPY
invoice-approval,INV-0135,processing_days,29,days
invoice-approval,INV-0135,amount,137837,JPY
invoice-approval,INV-0136,processing_days,16,days
invoice-approval,INV-0136,amount,864422,JPY
invoice-approval,INV-0137,processing_days,25,days
invoice-approval,INV-0137,amount,406849,JPY
invoice-approval,INV-0138,processing_days,8,days
invoice-approval,INV-0138,amount,773300,JPY
invoice-approval,INV-0139,processing_days,9,days
invoice-approval,INV-0139,amount,986591,JPY
invoice-approval,INV-0140,processing_days,25,days
invoice-approval,INV-0140,amount,562455,JPY
invoice-approval,INV-0141,processing_days,30,days
invoice-approval,INV-0141,amount,489479,JPY
invoice-approval,INV-0142,processing_days,24,days
invoice-approval,INV-0142,amount,875705,JPY
invoice-approval,INV-0143,processing_days,12,days
invoice-approval,INV-0143,amount,1158361,JPY
invoice-approval,INV-0144,processing_days,24,days
invoice-approval,INV-0144,amount,685849,JPY
invoice-approval,INV-0145,processing_days,18,days
invoice-approval,INV-0145,amount,1610806,JPY
invoice-approval,INV-0146,processing_days,14,days
invoice-approval,INV-0146,amount,1254405,JPY
invoice-approval,INV-0147,processing_days,6,days
invoice-approval,INV-0147,amount,1623001,JPY
invoice-approval,INV-0148,processing_days,17,days
invoice-approval,INV-0148,amount,332380,JPY
invoice-approval,INV-0149,processing_days,24,days
invoice-approval,INV-0149,amount,1929937,JPY
invoice-approval,INV-0150,processing_days,25,days
invoice-approval,INV-0150,amount,1723648,JPY
invoice-approval,INV-0151,processing_days,30,days
invoice-approval,INV-0151,amount,706265,JPY
invoice-approval,INV-0152,processing_days,7,days
invoice-approval,INV-0152,amount,1334357,JPY
invoice-approval,INV-0153,processing_days,12,days
invoice-approval,INV-0153,amount,326278,JPY
invoice-approval,INV-0154,processing_days,20,days
invoice-approval,INV-0154,amount,612719,JPY
invoice-approval,INV-0155,processing_days,18,days
invoice-approval,INV-0155,amount,1057399,JPY
invoice-approval,INV-0156,processing_days,23,days
invoice-approval,INV-0156,amount,1296838,JPY
invoice-approval,INV-0157,processing_days,28,days
invoice-approval,INV-0157,amount,872344,JPY
invoice-approval,INV-0158,processing_days,18,days
invoice-approval,INV-0158,amount,1297309,JPY
invoice-approval,INV-0159,processing_days,30,days
invoice-approval,INV-0159,amount,1793376,JPY
invoice-approval,INV-0160,processing_days,7,days
invoice-approval,INV-0160,amount,724892,JPY
invoice-approval,INV-0161,processing_days,22,days
invoice-approval,INV-0161,amount,1578608,JPY
invoice-approval,INV-0162,processing_days,28,days
invoice-approval,INV-0162,amount,1109777,JPY
invoice-approval,INV-0163,processing_days,6,days
invoice-approval,INV-0163,amount,144665,JPY
invoice-approval,INV-0164,processing_days,26,days
invoice-approval,INV-0164,amount,815597,JPY
invoice-approval,INV-0165,processing_days,12,days
invoice-approval,INV-0165,amount,422071,JPY
invoice-approval,INV-0166,processing_days,18,days
invoice-approval,INV-0166,amount,1566100,JPY
invoice-approval,INV-0167,processing_days,15,days
invoice-approval,INV-0167,amount,1707662,JPY
invoice-approval,INV-0168,processing_days,14,days
invoice-approval,INV-0168,amount,478081,JPY
invoice-approval,INV-0169,processing_days,26,days
invoice-approval,INV-0169,amount,1444743,JPY
invoice-approval,INV-0170,processing_days,11,days
invoice-approval,INV-0170,amount,438601,JPY
invoice-approval,INV-0171,processing_days,22,days
invoice-approval,INV-0171,amount,1912491,JPY
invoice-approval,INV-0172,processing_days,24,days
invoice-approval,INV-0172,amount,1122701,JPY
invoice-approval,INV-0173,processing_days,34,days
invoice-approval,INV-0173,amount,1963254,JPY
invoice-approval,INV-0174,processing_days,30,days
invoice-approval,INV-0174,amount,489256,JPY
invoice-approval,INV-0175,processing_days,25,days
invoice-approval,INV-0175,amount,988068,JPY
invoice-approval,INV-0176,processing_days,19,days
invoice-approval,INV-0176,amount,1608354,JPY
invoice-approval,INV-0177,processing_days,20,days
invoice-approval,INV-0177,amount,1823501,JPY
invoice-approval,INV-0178,processing_days,29,days
invoice-approval,INV-0178,amount,1733742,JPY
invoice-approval,INV-0179,processing_days,29,days
invoice-approval,INV-0179,amount,1655290,JPY
invoice-approval,INV-0180,processing_days,14,days
invoice-approval,INV-0180,amount,1174583,JPY
invoice-approval,INV-0181,processing_days,15,days
invoice-approval,INV-0181,amount,972515,JPY
invoice-approval,INV-0182,processing_days,20,days
invoice-approval,INV-0182,amount,194668,JPY
invoice-approval,INV-0183,processing_days,20,days
invoice-approval,INV-0183,amount,57244,JPY
invoice-approval,INV-0184,processing_days,26,days
invoice-approval,INV-0184,amount,1907457,JPY
invoice-approval,INV-0185,processing_days,28,days
invoice-approval,INV-0185,amount,810489,JPY
invoice-approval,INV-0186,processing_days,28,days
invoice-approval,INV-0186,amount,1814155,JPY
invoice-approval,INV-0187,processing_days,14,days
invoice-approval,INV-0187,amount,430410,JPY
invoice-approval,INV-0188,processing_days,21,days
invoice-approval,INV-0188,amount,503867,JPY
invoice-approval,INV-0189,processing_days,30,days
invoice-approval,INV-0189,amount,1174264,JPY
invoice-approval,INV-0190,processing_days,15,days
invoice-approval,INV-0190,amount,107826,JPY
invoice-approval,INV-0191,processing_days,24,days
invoice-approval,INV-0191,amount,377075,JPY
invoice-approval,INV-0192,processing_days,8,days
invoice-approval,INV-0192,amount,1595568,JPY
invoice-approval,INV-0193,processing_days,22,days
invoice-approval,INV-0193,amount,445077,JPY
invoice-approval,INV-0194,processing_days,29,days
invoice-approval,INV-0194,amount,1449212,JPY
invoice-approval,INV-0195,processing_days,11,days
invoice-approval,INV-0195,amount,1293259,JPY
invoice-approval,INV-0196,processing_days,16,days
invoice-approval,INV-0196,amount,410915,JPY
invoice-approval,INV-0197,processing_days,19,days
invoice-approval,INV-0197,amount,873307,JPY
invoice-approval,INV-0198,processing_days,18,days
invoice-approval,INV-0198,amount,1067605,JPY
invoice-approval,INV-0199,processing_days,7,days
invoice-approval,INV-0199,amount,1749920,JPY
invoice-approval,INV-0200,processing_days,11,days
invoice-approval,INV-0200,amount,1014769,JPY
system-development,DEV-0001,lead_time_days,74,days
system-development,DEV-0001,story_points,41,points
system-development,DEV-0001,defect_count,10,count
system-development,DEV-0002,lead_time_days,54,days
system-development,DEV-0002,story_points,29,points
system-development,DEV-0002,defect_count,10,count
system-development,DEV-0003,lead_time_days,83,days
system-development,DEV-0003,story_points,31,points
system-development,DEV-0003,defect_count,1,count
system-development,DEV-0004,lead_time_days,59,days
system-development,DEV-0004,story_points,37,points
system-development,DEV-0004,defect_count,0,count
system-development,DEV-0005,lead_time_days,85,days
system-development,DEV-0005,story_points,18,points
system-development,DEV-0005,defect_count,0,count
system-development,DEV-0006,lead_time_days,71,days
system-development,DEV-0006,story_points,11,points
system-development,DEV-0006,defect_count,8,count
system-development,DEV-0007,lead_time_days,58,days
system-development,DEV-0007,story_points,14,points
system-development,DEV-0007,defect_count,2,count
system-development,DEV-0008,lead_time_days,59,days
system-development,DEV-0008,story_points,41,points
system-development,DEV-0008,defect_count,3,count
system-development,DEV-0009,lead_time_days,62,days
system-development,DEV-0009,story_points,16,points
system-development,DEV-0009,defect_count,9,count
system-development,DEV-0010,lead_time_days,95,days
system-development,DEV-0010,story_points,24,points
system-development,DEV-0010,defect_count,10,count
system-development,DEV-0011,lead_time_days,77,days
system-development,DEV-0011,story_points,36,points
system-development,DEV-0011,defect_count,0,count
system-development,DEV-0012,lead_time_days,62,days
system-development,DEV-0012,story_points,11,points
system-development,DEV-0012,defect_count,6,count
system-development,DEV-0013,lead_time_days,82,days
system-development,DEV-0013,story_points,29,points
system-development,DEV-0013,defect_count,1,count
system-development,DEV-0014,lead_time_days,71,days
system-development,DEV-0014,story_points,47,points
system-development,DEV-0014,defect_count,10,count
system-development,DEV-0015,lead_time_days,83,days
system-development,DEV-0015,story_points,48,points
system-development,DEV-0015,defect_count,9,count
system-development,DEV-0016,lead_time_days,86,days
system-development,DEV-0016,story_points,47,points
system-development,DEV-0016,defect_count,2,count
system-development,DEV-0017,lead_time_days,94,days
system-development,DEV-0017,story_points,50,points
system-development,DEV-0017,defect_count,5,count
system-development,DEV-0018,lead_time_days,93,days
system-development,DEV-0018,story_points,6,points
system-development,DEV-0018,defect_count,3,count
system-development,DEV-0019,lead_time_days,62,days
system-development,DEV-0019,story_points,13,points
system-development,DEV-0019,defect_count,3,count
system-development,DEV-0020,lead_time_days,96,days
system-development,DEV-0020,story_points,13,points
system-development,DEV-0020,defect_count,1,count
system-development,DEV-0021,lead_time_days,95,days
system-development,DEV-0021,story_points,29,points
system-development,DEV-0021,defect_count,5,count
system-development,DEV-0022,lead_time_days,75,days
system-development,DEV-0022,story_points,41,points
system-development,DEV-0022,defect_count,5,count
system-development,DEV-0023,lead_time_days,94,days
system-development,DEV-0023,story_points,34,points
system-development,DEV-0023,defect_count,8,count
system-development,DEV-0024,lead_time_days,70,days
system-development,DEV-0024,story_points,44,points
system-development,DEV-0024,defect_count,0,count
system-development,DEV-0025,lead_time_days,75,days
system-development,DEV-0025,story_points,23,points
system-development,DEV-0025,defect_count,2,count
system-development,DEV-0026,lead_time_days,91,days
system-development,DEV-0026,story_points,6,points
system-development,DEV-0026,defect_count,4,count
system-development,DEV-0027,lead_time_days,57,days
system-development,DEV-0027,story_points,12,points
system-development,DEV-0027,defect_count,9,count
system-development,DEV-0028,lead_time_days,53,days
system-development,DEV-0028,story_points,7,points
system-development,DEV-0028,defect_count,5,count
system-development,DEV-0029,lead_time_days,83,days
system-development,DEV-0029,story_points,12,points
system-development,DEV-0029,defect_count,0,count
system-development,DEV-0030,lead_time_days,89,days
system-development,DEV-0030,story_points,38,points
system-development,DEV-0030,defect_count,6,count
